           TIME,                NH4N,                NO3N,                PO4P,                DOXY,                DIAC,                ZOOC,                ZOON,                ZOOP,                DETC,                DETN,                DETP,                 DOC,                 DON,                 DOP,          NOFIX_CYNC,                 OPA,    DISSOLVED_SILICA,  PARTICULATE_SILICA,            FIX_CYNC,                 DIC,          ALKALINITY
       4.250000,        0.0069207765,        0.2406600619,        0.0110463509,       18.5320226125,        0.1640404266,        0.0238110066,        0.0028404934,        0.0003055298,        8.5357696467,        1.3813726795,        0.0559495513,        8.0027671668,        1.3289997100,        0.0159147822,        1.1358160043,        0.7112892206,        2.8457696011,        3.6724650925,        0.0000411595,        0.0024923092,        0.0027224427
       4.291667,        0.0071503394,        0.2336296319,        0.0102314671,       18.6160361125,        0.1586737406,        0.0238998883,        0.0028789011,        0.0003096599,        8.5447027148,        1.3824894111,        0.0560433119,        8.0030416574,        1.3270820473,        0.0158809493,        1.1583364736,        0.7256900981,        2.8455833122,        3.6782746042,        0.0000425187,        0.0024887264,        0.0027231026
       4.333333,        0.0074153649,        0.2268846023,        0.0094514966,       18.6945045257,        0.1534336202,        0.0239886438,        0.0029170967,        0.0003137659,        8.5535557559,        1.3835888873,        0.0561350978,        8.0032942276,        1.3251645873,        0.0158473228,        1.1800470542,        0.7393941589,        2.8454220069,        3.6838589595,        0.0000438712,        0.0024852682,        0.0027237387
       4.375000,        0.0077195682,        0.2204479608,        0.0087093637,       18.7670592094,        0.1483175424,        0.0240772173,        0.0029550681,        0.0003178466,        8.5623280679,        1.3846709548,        0.0562248947,        8.0035229749,        1.3232469561,        0.0158138544,        1.2008766856,        0.7523558017,        2.8452849812,        3.6892234951,        0.0000452130,        0.0024819447,        0.0027243491
       4.416667,        0.0080669702,        0.2143396309,        0.0080076915,       18.8333784251,        0.1433232945,        0.0241655532,        0.0029928039,        0.0003219006,        8.5710183825,        1.3857353359,        0.0563126750,        8.0037261887,        1.3213288240,        0.0157805017,        1.2207598140,        0.7645364809,        2.8451714805,        3.6943734408,        0.0000465399,        0.0024787651,        0.0027249321
       4.458333,        0.0084618107,        0.2085758224,        0.0073487219,       18.8931982685,        0.1384489853,        0.0242535968,        0.0030302924,        0.0003259268,        8.5796249281,        1.3867816419,        0.0563983989,        8.0039024027,        1.3194099168,        0.0157472286,        1.2396383475,        0.7759059718,        2.8450806936,        3.6993139322,        0.0000478477,        0.0024757369,        0.0027254866
       4.500000,        0.0089084193,        0.2031684232,        0.0067342353,       18.9463233724,        0.1336930563,        0.0243412942,        0.0030675224,        0.0003299238,        8.5881455069,        1.3878093907,        0.0564820165,        8.0040504468,        1.3174900272,        0.0157140073,        1.2574637182,        0.7864435173,        2.8450117463,        3.7040500244,        0.0000491323,        0.0024728664,        0.0027260116
       4.541667,        0.0094110419,        0.1981244921,        0.0061654768,       18.9926365123,        0.1290542901,        0.0244285924,        0.0031044830,        0.0003338906,        8.5965775839,        1.3888180258,        0.0565634698,        8.0041694961,        1.3155690242,        0.0156808184,        1.2741989118,        0.7961387511,        2.8449636961,        3.7085867056,        0.0000503900,        0.0024701578,        0.0027265066
       4.583333,        0.0099736237,        0.1934459137,        0.0056430941,       19.0321061139,        0.1245318108,        0.0245154398,        0.0031411636,        0.0003378260,        8.6049183886,        1.3898069391,        0.0566426950,        8.0042591103,        1.3136468614,        0.0156476524,        1.2898202896,        0.8049922923,        2.8449355285,        3.7129289113,        0.0000516173,        0.0024676134,        0.0027269717
       4.625000,        0.0105995577,        0.1891292746,        0.0051670979,       19.0647906464,        0.1201250700,        0.0246017860,        0.0031775539,        0.0003417288,        8.6131650258,        1.3907754951,        0.0567196258,        8.0043192609,        1.3117235825,        0.0156145095,        1.3043190048,        0.8130159129,        2.8449261564,        3.7170815387,        0.0000528112,        0.0024652330,        0.0027274073
       4.666667,        0.0112914193,        0.1851660024,        0.0047368471,       19.0908390471,        0.1158338162,        0.0246875827,        0.0032136441,        0.0003455981,        8.6213145924,        1.3917230565,        0.0567941954,        8.0043503405,        1.3097993221,        0.0155813997,        1.3177018170,        0.8202322143,        2.8449344251,        3.7210494603,        0.0000539694,        0.0024630145,        0.0027278142
       4.708333,        0.0120507112,        0.1815427814,        0.0043510669,       19.1104866585,        0.1116580432,        0.0247727836,        0.0032494251,        0.0003494327,        8.6293642942,        1.3926490102,        0.0568663399,        8.0043531522,        1.3078743031,        0.0155483427,        1.3299911514,        0.8266737890,        2.8449591215,        3.7248375361,        0.0000550903,        0.0024609534,        0.0027281937
       4.750000,        0.0128776526,        0.1782422245,        0.0040078990,       19.1240466476,        0.1075979187,        0.0248573445,        0.0032848882,        0.0003532319,        8.6373115575,        1.3935527917,        0.0569360007,        8.0043288771,        1.3059488285,        0.0155153664,        1.3412243225,        0.8323819048,        2.8449989894,        3.7284506239,        0.0000561731,        0.0024590431,        0.0027285474
       4.791667,        0.0137710422,        0.1752437460,        0.0037049814,       19.1318974360,        0.1036536969,        0.0249412241,        0.0033200254,        0.0003569946,        8.6451541298,        1.3944339071,        0.0570031268,        8.0042790233,        1.3040232696,        0.0154825057,        1.3514519427,        0.8374048022,        2.8450527498,        3.7318935868,        0.0000572179,        0.0024572756,        0.0027288769
       4.833333,        0.0147282186,        0.1725245532,        0.0034395529,       19.1344671770,        0.0998256215,        0.0250243838,        0.0033548294,        0.0003607202,        8.6528901629,        1.3952919515,        0.0570676771,        8.0042053589,        1.3020980510,        0.0154498008,        1.3607356396,        0.8417957416,        2.8451191239,        3.7351712965,        0.0000582255,        0.0024556410,        0.0027291842
       4.875000,        0.0157451298,        0.1700606607,        0.0032085703,       19.1322166656,        0.0961138276,        0.0251067880,        0.0033892936,        0.0003644080,        8.6605182755,        1.3961266228,        0.0571296219,        8.0041098357,        1.3001736332,        0.0154172952,        1.3691452950,        0.8456109623,        2.8451968578,        3.7382886330,        0.0000591974,        0.0024541289,        0.0027294713
       4.916667,        0.0168165037,        0.1678278391,        0.0030088308,       19.1256221804,        0.0925182525,        0.0251884042,        0.0034234122,        0.0003680572,        8.6680375931,        1.3969377306,        0.0571889433,        8.0039945111,        1.2982504953,        0.0153850337,        1.3767560668,        0.8489077135,        2.8452847458,        3.7412504804,        0.0000601358,        0.0024527281,        0.0027297402
       4.958333,        0.0179360998,        0.1658024256,        0.0028370876,       19.1151596195,        0.0890385624,        0.0252692033,        0.0034571803,        0.0003716675,        8.6754477640,        1.3977251992,        0.0572456363,        8.0038614725,        1.2963291184,        0.0153530606,        1.3836454605,        0.8517424939,        2.8453816509,        3.7440617184,        0.0000610434,        0.0024514272,        0.0027299925
       5.000000,        0.0190970108,        0.1639619552,        0.0026901514,       19.1012909682,        0.0856741005,        0.0253491591,        0.0034905935,        0.0003752383,        8.6827489537,        1.3984890669,        0.0572997081,        8.0037127723,        1.2944099711,        0.0153214181,        1.3898906767,        0.8541695952,        2.8454865204,        3.7467272112,        0.0000619231,        0.0024502152,        0.0027302302
       5.041667,        0.0202919781,        0.1622855993,        0.0025649727,       19.0844537081,        0.0824238597,        0.0254282488,        0.0035236484,        0.0003787692,        8.6899418215,        1.3992294807,        0.0573511778,        8.0035503742,        1.2924934983,        0.0152901455,        1.3955663962,        0.8562399984,        2.8455983961,        3.7492517942,        0.0000627779,        0.0024490814,        0.0027304546
